1.441999999999999948e+00,9.439999999999999503e-01,2.461400000000000077e+01,-5.741481481481479354e-02,3.496296296296295958e-02,5.340740740740740344e-02,9.116296296296296786e-01
1.191999999999999948e+00,1.715999999999999970e+00,2.209300000000000352e+01,9.003600000000000492e-02,6.863999999999999269e-02,4.768000000000000016e-02,8.837200000000001721e-01
6.380000000000000115e-01,2.301000000000000156e+00,3.406000000000000227e+01,1.285216216216216456e-01,6.218918918918919098e-02,1.724324324324324337e-02,9.205405405405405750e-01
1.126000000000000112e+00,2.121999999999999886e+00,2.475200000000000244e+01,9.874999999999999056e-02,7.578571428571427571e-02,4.021428571428571630e-02,8.840000000000001190e-01
2.171000000000000263e+00,9.280000000000000471e-01,1.490200000000000102e+01,-1.900444444444444880e-01,5.155555555555555586e-02,1.206111111111111273e-01,8.278888888888888964e-01
3.278999999999999915e+00,2.269000000000000128e+00,2.545099999999999696e+01,-1.385741935483870979e-01,7.319354838709678235e-02,1.057741935483870882e-01,8.209999999999999520e-01
3.029999999999999805e+00,4.983999999999999098e+00,7.298699999999999477e+01,5.282345679012346445e-02,6.153086419753085040e-02,3.740740740740740311e-02,9.010740740740740273e-01
5.799999999999999822e+00,2.952000000000000846e+00,3.525000000000000711e+01,-1.338613636363636394e-01,6.709090909090910382e-02,1.318181818181818066e-01,8.011363636363637575e-01
4.550000000000000155e-01,1.012999999999999901e+00,9.532000000000001805e+00,9.525454545454546673e-02,9.209090909090908439e-02,4.136363636363636631e-02,8.665454545454547297e-01
3.900000000000000133e-01,4.464000000000000412e+00,2.714699999999999491e+01,3.113406250000000375e-01,1.395000000000000129e-01,1.218750000000000042e-02,8.483437499999998410e-01
2.858000000000000540e+00,2.469000000000000306e+00,5.967299999999999471e+01,6.569230769230739340e-04,3.798461538461538750e-02,4.396923076923077434e-02,9.180461538461537341e-01
1.689999999999999836e-01,7.920000000000000373e-01,1.203899999999999793e+01,1.323230769230769321e-01,6.092307692307692701e-02,1.299999999999999940e-02,9.260769230769229088e-01
1.498000000000000220e+00,2.627999999999999670e+00,2.287299999999999756e+01,1.308111111111111557e-01,9.733333333333332726e-02,5.548148148148149272e-02,8.471481481481480946e-01
5.649999999999999467e-01,6.119999999999999885e-01,1.382399999999999984e+01,-3.604000000000000953e-02,4.079999999999999599e-02,3.766666666666666080e-02,9.215999999999999748e-01
8.829999999999998961e-01,2.900000000000000799e+00,2.621700000000000230e+01,2.019033333333333513e-01,9.666666666666669239e-02,2.943333333333332871e-02,8.739000000000001211e-01
5.010000000000000009e-01,1.465999999999999748e+00,3.603299999999999415e+01,1.013131578947368550e-01,3.857894736842104599e-02,1.318421052631578959e-02,9.482368421052630447e-01
1.844000000000000083e+00,2.199999999999999734e+00,2.295499999999999829e+01,7.804074074074074385e-02,8.148148148148147418e-02,6.829629629629629939e-02,8.501851851851851549e-01
8.742999999999996774e+00,1.460499999999999687e+01,1.026529999999999916e+02,7.970317460317459524e-02,1.159126984126983839e-01,6.938888888888886108e-02,8.147063492063491008e-01
7.369999999999999885e-01,4.474000000000000199e+00,2.479100000000000037e+01,3.452166666666666717e-01,1.491333333333333400e-01,2.456666666666666721e-02,8.263666666666666938e-01
3.459999999999999742e-01,3.908000000000000362e+00,2.474599999999999866e+01,3.667068965517241708e-01,1.347586206896551897e-01,1.193103448275861962e-02,8.533103448275861647e-01
2.372999999999999776e+00,1.693999999999999950e+00,2.093300000000000338e+01,-4.055925925925926712e-02,6.274074074074073581e-02,8.788888888888887752e-02,7.752962962962963722e-01
4.909999999999999920e-01,4.522999999999998799e+00,3.598399999999999466e+01,2.691024390243902387e-01,1.103170731707316804e-01,1.197560975609756120e-02,8.776585365853657450e-01
5.070000000000001172e+00,1.292000000000000037e+00,2.763799999999999812e+01,-2.714470588235293746e-01,3.799999999999999906e-02,1.491176470588235770e-01,8.128823529411763893e-01
8.079999999999999405e-01,2.594000000000000306e+00,2.759799999999999898e+01,1.140290322580645305e-01,8.367741935483871685e-02,2.606451612903225648e-02,8.902580645161289885e-01
8.169999999999999485e-01,3.052000000000000490e+00,2.213099999999999667e+01,2.233038461538461306e-01,1.173846153846154067e-01,3.142307692307692163e-02,8.511923076923075815e-01
5.070000000000001172e+00,1.292000000000000037e+00,2.763799999999999812e+01,-2.714470588235293746e-01,3.799999999999999906e-02,1.491176470588235770e-01,8.128823529411763893e-01
7.369999999999999885e-01,4.474000000000000199e+00,2.479100000000000037e+01,3.452166666666666717e-01,1.491333333333333400e-01,2.456666666666666721e-02,8.263666666666666938e-01
3.459999999999999742e-01,3.908000000000000362e+00,2.474599999999999866e+01,3.667068965517241708e-01,1.347586206896551897e-01,1.193103448275861962e-02,8.533103448275861647e-01
1.155999999999999917e+00,4.790999999999999481e+00,5.805100000000000193e+01,9.172343750000001850e-02,7.485937499999999190e-02,1.806249999999999870e-02,9.070468750000000302e-01
8.940000000000001279e-01,4.245000000000000107e+00,2.186100000000000065e+01,3.612259259259258948e-01,1.572222222222222354e-01,3.311111111111111893e-02,8.096666666666666456e-01
4.910000000000000475e-01,2.938000000000000167e+00,2.257199999999999918e+01,3.283428571428572140e-01,1.049285714285714405e-01,1.753571428571428642e-02,8.061428571428571610e-01
1.194999999999999840e+00,2.843999999999999861e+00,3.496300000000000097e+01,1.419051282051282392e-01,7.292307692307692379e-02,3.064102564102563764e-02,8.964871794871794863e-01
2.976000000000000423e+00,2.855000000000000426e+00,6.116899999999998983e+01,1.667014925373134018e-02,4.261194029850746967e-02,4.441791044776120106e-02,9.129701492537312113e-01
1.954000000000000181e+00,1.157000000000000028e+00,1.989100000000000179e+01,-3.683913043478261040e-02,5.030434782608695504e-02,8.495652173913044447e-02,8.648260869565218556e-01
2.069000000000000394e+00,1.879000000000000004e+00,5.905199999999999960e+01,1.372380952380953915e-02,2.982539682539682435e-02,3.284126984126984478e-02,9.373333333333333517e-01
5.849999999999999645e-01,1.620999999999999774e+00,2.679299999999999571e+01,6.488275862068966504e-02,5.589655172413792589e-02,2.017241379310344765e-02,9.238965517241377601e-01
2.045999999999999819e+00,1.506000000000000005e+00,1.744899999999999807e+01,-5.661904761904763134e-02,7.171428571428571652e-02,9.742857142857141994e-02,8.309047619047618127e-01
1.076000000000000068e+00,6.680000000000000382e-01,2.225600000000000023e+01,-5.157500000000000973e-02,2.783333333333333492e-02,4.483333333333333615e-02,9.273333333333333428e-01
5.600000000000000533e-01,1.320000000000000062e+00,1.312000000000000099e+01,1.076666666666666744e-01,8.800000000000000877e-02,3.733333333333333642e-02,8.746666666666667034e-01
9.379999999999999449e-01,4.859999999999999876e-01,9.576000000000000512e+00,-2.291454545454545411e-01,4.418181818181818321e-02,8.527272727272726394e-02,8.705454545454546222e-01
8.100000000000000255e-02,1.185999999999999943e+00,5.733000000000000540e+00,4.954999999999999405e-01,1.694285714285714284e-01,1.157142857142857105e-02,8.190000000000000613e-01
3.110000000000000542e-01,4.939999999999999503e+00,2.674899999999999878e+01,3.402249999999999996e-01,1.543749999999999845e-01,9.718750000000001693e-03,8.359062499999999618e-01
9.211999999999999744e+00,8.531999999999998252e+00,1.012529999999999859e+02,-2.130336134453782171e-02,7.169747899159661930e-02,7.741176470588234659e-02,8.508655462184873119e-01
2.064999999999999947e+00,2.660999999999999588e+00,3.227400000000000091e+01,7.790540540540541459e-02,7.191891891891891153e-02,5.581081081081080975e-02,8.722702702702702648e-01
2.014999999999999680e+00,2.409999999999999254e+00,3.357399999999999807e+01,2.605263157894738973e-03,6.342105263157893358e-02,5.302631578947367835e-02,8.835263157894736041e-01
5.120000000000000107e-01,6.119999999999999885e-01,1.387700000000000067e+01,-1.401333333333334118e-02,4.079999999999999599e-02,3.413333333333333497e-02,9.251333333333333631e-01
8.829999999999998961e-01,2.900000000000000799e+00,2.621700000000000230e+01,2.019033333333333513e-01,9.666666666666669239e-02,2.943333333333332871e-02,8.739000000000001211e-01
7.429999999999999938e-01,1.802000000000000046e+00,1.745500000000000185e+01,1.598500000000000199e-01,9.009999999999999953e-02,3.715000000000000246e-02,8.727500000000001368e-01
1.093000000000000194e+00,2.460000000000000409e+00,4.244800000000000750e+01,1.038130434782608552e-01,5.347826086956522507e-02,2.376086956521739416e-02,9.227826086956523177e-01
2.063999999999999613e+00,7.299999999999999822e-01,2.420599999999999241e+01,-1.368814814814814373e-01,2.703703703703703651e-02,7.644444444444442599e-02,8.965185185185182704e-01
2.976000000000000423e+00,2.855000000000000426e+00,6.116899999999998983e+01,1.667014925373134018e-02,4.261194029850746967e-02,4.441791044776120106e-02,9.129701492537312113e-01
1.155999999999999917e+00,4.790999999999999481e+00,5.605100000000000193e+01,9.468225806451614768e-02,7.727419354838709065e-02,1.864516129032257885e-02,9.040483870967742641e-01
5.880000000000000782e-01,4.245000000000000107e+00,2.016700000000000159e+01,4.019639999999999880e-01,1.698000000000000065e-01,2.352000000000000271e-02,8.066800000000000637e-01
6.615999999999998771e+00,7.088999999999999524e+00,1.022920000000000442e+02,1.436694915254236975e-02,6.007627118644067593e-02,5.606779661016948052e-02,8.668813559322037232e-01
1.258999999999999897e+00,2.196000000000000618e+00,3.154500000000000171e+01,5.220285714285713419e-02,6.274285714285715576e-02,3.597142857142857086e-02,9.012857142857143566e-01
2.347000000000000419e+00,3.435000000000000497e+00,4.321999999999999886e+01,6.593877551020409233e-02,7.010204081632653850e-02,4.789795918367347610e-02,8.820408163265306412e-01
1.661000000000000032e+00,1.549999999999999822e+00,1.978900000000000148e+01,-1.616521739130435259e-02,6.739130434782607260e-02,7.221739130434783049e-02,8.603913043478261802e-01
3.544999999999999929e+00,3.437000000000000277e+00,3.901699999999999591e+01,3.299565217391303706e-02,7.471739130434783271e-02,7.706521739130434145e-02,8.481956521739129062e-01
8.829999999999998961e-01,2.900000000000000799e+00,2.621700000000000230e+01,2.019033333333333513e-01,9.666666666666669239e-02,2.943333333333332871e-02,8.739000000000001211e-01
7.429999999999999938e-01,1.802000000000000046e+00,1.745500000000000185e+01,1.598500000000000199e-01,9.009999999999999953e-02,3.715000000000000246e-02,8.727500000000001368e-01
1.477999999999999980e+00,2.199999999999999734e+00,2.032099999999999795e+01,1.143333333333333424e-01,9.166666666666666019e-02,6.158333333333333021e-02,8.467083333333332851e-01
8.742999999999996774e+00,1.460499999999999687e+01,1.026529999999999916e+02,7.970317460317459524e-02,1.159126984126983839e-01,6.938888888888886108e-02,8.147063492063491008e-01
5.120000000000000107e-01,6.119999999999999885e-01,1.387700000000000067e+01,-1.401333333333334118e-02,4.079999999999999599e-02,3.413333333333333497e-02,9.251333333333333631e-01
3.411000000000000476e+00,1.064000000000000057e+00,2.352499999999999858e+01,-2.043500000000000316e-01,3.799999999999999906e-02,1.218214285714285944e-01,8.401785714285713302e-01
1.527000000000000135e+00,1.942000000000000171e+00,3.453099999999999170e+01,5.646315789473685398e-02,5.110526315789474389e-02,4.018421052631579449e-02,9.087105263157893020e-01
8.849999999999998979e-01,7.409999999999998810e-01,1.437399999999999878e+01,-1.925625000000000600e-02,4.631249999999999256e-02,5.531249999999999362e-02,8.983749999999999236e-01
6.989999999999999547e-01,4.100000000000001421e+00,3.419999999999999574e+01,2.220538461538461850e-01,1.051282051282051710e-01,1.792307692307692352e-02,8.769230769230768052e-01
3.009999999999999898e-01,1.859999999999999876e+00,2.083899999999999864e+01,1.429347826086956597e-01,8.086956521739130377e-02,1.308695652173912961e-02,9.060434782608695059e-01
3.544999999999999929e+00,3.437000000000000277e+00,3.901699999999999591e+01,3.299565217391303706e-02,7.471739130434783271e-02,7.706521739130434145e-02,8.481956521739129062e-01
6.615999999999998771e+00,7.088999999999999524e+00,1.022920000000000442e+02,1.436694915254236975e-02,6.007627118644067593e-02,5.606779661016948052e-02,8.668813559322037232e-01
1.010000000000000009e+00,2.969999999999999751e+00,1.501999999999999957e+01,2.623526315789473928e-01,1.563157894736841858e-01,5.315789473684210537e-02,7.905263157894736326e-01
2.347000000000000419e+00,3.435000000000000497e+00,4.321999999999999886e+01,6.593877551020409233e-02,7.010204081632653850e-02,4.789795918367347610e-02,8.820408163265306412e-01
1.661000000000000032e+00,1.549999999999999822e+00,1.978900000000000148e+01,-1.616521739130435259e-02,6.739130434782607260e-02,7.221739130434783049e-02,8.603913043478261802e-01
2.726999999999999424e+00,9.969999999999999973e-01,2.627599999999999980e+01,-1.420466666666667099e-01,3.323333333333333001e-02,9.089999999999998082e-02,8.758666666666666822e-01
2.740000000000000213e+00,4.024000000000000021e+00,3.723600000000001131e+01,6.562272727272727701e-02,9.145454545454545503e-02,6.227272727272727820e-02,8.462727272727275096e-01
3.970000000000000195e-01,1.341999999999999860e+00,2.426000000000000156e+01,4.282500000000000195e-02,4.792857142857142455e-02,1.417857142857142927e-02,8.664285714285714368e-01
2.403999999999999471e+00,8.545999999999999375e+00,8.004900000000000659e+01,1.387087912087912045e-01,9.391208791208791040e-02,2.641758241758241157e-02,8.796593406593407050e-01
5.689999999999999503e-01,1.504999999999999893e+00,2.092600000000000193e+01,7.054347826086958262e-02,6.543478260869564633e-02,2.473913043478260729e-02,9.098260869565217845e-01
3.970000000000000195e-01,1.341999999999999860e+00,2.426000000000000156e+01,4.282500000000000195e-02,4.792857142857142455e-02,1.417857142857142927e-02,8.664285714285714368e-01
2.403999999999999471e+00,8.545999999999999375e+00,8.004900000000000659e+01,1.387087912087912045e-01,9.391208791208791040e-02,2.641758241758241157e-02,8.796593406593407050e-01
2.069000000000000394e+00,2.658999999999999808e+00,2.927199999999999847e+01,5.207222222222221419e-02,7.386111111111109961e-02,5.747222222222223009e-02,8.131111111111111178e-01
1.495000000000000107e+00,4.052999999999999936e+00,4.045199999999999818e+01,1.206608695652174046e-01,8.810869565217391286e-02,3.250000000000000111e-02,8.793913043478260860e-01
1.260000000000000009e-01,6.229999999999998872e-01,1.325099999999999945e+01,1.162857142857142839e-01,4.449999999999999095e-02,8.999999999999999320e-03,9.465000000000000080e-01
7.630000000000000115e-01,1.302000000000000046e+00,1.893499999999999872e+01,8.985714285714282989e-02,6.199999999999999956e-02,3.633333333333333554e-02,9.016666666666666163e-01
2.142000000000000348e+00,3.115999999999999659e+00,4.274199999999999733e+01,2.735799999999999690e-02,6.231999999999999346e-02,4.284000000000001002e-02,8.548399999999999332e-01
7.429999999999999938e-01,1.802000000000000046e+00,1.745500000000000185e+01,1.598500000000000199e-01,9.009999999999999953e-02,3.715000000000000246e-02,8.727500000000001368e-01
2.064999999999999947e+00,2.660999999999999588e+00,3.227400000000000091e+01,7.790540540540541459e-02,7.191891891891891153e-02,5.581081081081080975e-02,8.722702702702702648e-01
2.014999999999999680e+00,2.409999999999999254e+00,3.357399999999999807e+01,2.605263157894738973e-03,6.342105263157893358e-02,5.302631578947367835e-02,8.835263157894736041e-01
4.134000000000001229e+00,3.978000000000001535e+00,5.888799999999999812e+01,-2.732985074626865379e-02,5.937313432835823052e-02,6.170149253731345429e-02,8.789253731343282805e-01
3.532999999999999918e+00,1.014999999999999902e+00,2.045200000000000173e+01,-2.873199999999999088e-01,4.059999999999999720e-02,1.413200000000000012e-01,8.180800000000000294e-01
1.844000000000000083e+00,1.409000000000000030e+00,1.774800000000000111e+01,-4.904285714285714498e-02,6.709523809523809668e-02,8.780952380952380953e-02,8.451428571428571956e-01
6.307000000000000384e+00,1.826999999999999957e+00,4.386600000000001387e+01,-2.217999999999999694e-01,3.513461538461538219e-02,1.212884615384615394e-01,8.435769230769233351e-01
0.000000000000000000e+00,2.970000000000000417e-01,2.702999999999999847e+00,2.762666666666666604e-01,9.900000000000001854e-02,0.000000000000000000e+00,9.009999999999999121e-01
3.439999999999999947e+00,4.809999999999998721e+00,7.974699999999999989e+01,4.770340909090909493e-02,5.465909090909089330e-02,3.909090909090909283e-02,9.062159090909090997e-01
2.970999999999999641e+00,1.530999999999999694e+00,3.349600000000000222e+01,-1.204842105263157909e-01,4.028947368421052083e-02,7.818421052631578660e-02,8.814736842105264092e-01
1.559999999999999998e-01,1.399999999999999911e+00,1.444300000000000139e+01,2.085062500000000041e-01,8.749999999999999445e-02,9.749999999999999986e-03,9.026875000000000870e-01
5.789999999999999591e-01,8.389999999999999680e-01,2.058199999999999719e+01,5.544545454545454777e-02,3.813636363636363491e-02,2.631818181818181696e-02,9.355454545454544579e-01
7.509999999999998899e-01,6.739999999999999325e-01,1.657600000000000051e+01,-3.638888888888899831e-03,3.744444444444443992e-02,4.172222222222221610e-02,9.208888888888888680e-01
1.519000000000000128e+00,1.006000000000000005e+00,2.147600000000000620e+01,-5.006666666666666904e-02,3.725925925925926280e-02,5.625925925925926580e-02,7.954074074074076739e-01
4.286999999999999922e+00,8.238000000000001322e+00,7.347500000000002274e+01,9.650581395348836744e-02,9.579069767441862615e-02,4.984883720930232548e-02,8.543604651162793884e-01
5.250000000000000222e-01,1.369999999999999885e+00,3.010499999999999687e+01,5.292187499999999323e-02,4.281249999999999639e-02,1.640625000000000069e-02,9.407812499999999023e-01
1.248000000000000220e+00,3.508000000000000007e+00,4.224399999999999267e+01,1.088042553191489459e-01,7.463829787234042834e-02,2.655319148936170770e-02,8.988085106382976974e-01
1.404000000000000137e+00,3.984999999999999876e+00,3.461100000000000421e+01,1.854324999999999724e-01,9.962499999999999134e-02,3.510000000000000620e-02,8.652750000000001274e-01
5.250000000000000222e-01,1.369999999999999885e+00,3.010499999999999687e+01,5.292187499999999323e-02,4.281249999999999639e-02,1.640625000000000069e-02,9.407812499999999023e-01
1.248000000000000220e+00,3.508000000000000007e+00,4.224399999999999267e+01,1.088042553191489459e-01,7.463829787234042834e-02,2.655319148936170770e-02,8.988085106382976974e-01
8.996999999999999886e+00,7.345000000000000639e+00,1.116600000000000108e+02,-2.062500000000000097e-02,5.738281250000000500e-02,7.028906249999999911e-02,8.723437500000000844e-01
8.739999999999999991e-01,2.208999999999999186e+00,3.891599999999999682e+01,1.044547619047619114e-01,5.259523809523807686e-02,2.080952380952380901e-02,9.265714285714284904e-01
1.882000000000000117e+00,2.741000000000000103e+00,3.137600000000000122e+01,3.562222222222221485e-02,7.613888888888889483e-02,5.227777777777778412e-02,8.715555555555556388e-01
8.739999999999999991e-01,2.208999999999999186e+00,3.891599999999999682e+01,1.044547619047619114e-01,5.259523809523807686e-02,2.080952380952380901e-02,9.265714285714284904e-01
1.882000000000000117e+00,2.741000000000000103e+00,3.137600000000000122e+01,3.562222222222221485e-02,7.613888888888889483e-02,5.227777777777778412e-02,8.715555555555556388e-01
2.171000000000000263e+00,9.280000000000000471e-01,1.490200000000000102e+01,-1.900444444444444880e-01,5.155555555555555586e-02,1.206111111111111273e-01,8.278888888888888964e-01
2.159000000000000252e+00,3.456999999999999851e+00,4.038400000000000034e+01,7.568913043478259217e-02,7.515217391304347683e-02,4.693478260869565766e-02,8.779130434782608239e-01
8.996999999999999886e+00,7.345000000000000639e+00,1.116600000000000108e+02,-2.062500000000000097e-02,5.738281250000000500e-02,7.028906249999999911e-02,8.723437500000000844e-01
1.661000000000000032e+00,1.549999999999999822e+00,1.978900000000000148e+01,-1.616521739130435259e-02,6.739130434782607260e-02,7.221739130434783049e-02,8.603913043478261802e-01
3.544999999999999929e+00,3.437000000000000277e+00,3.901699999999999591e+01,3.299565217391303706e-02,7.471739130434783271e-02,7.706521739130434145e-02,8.481956521739129062e-01
9.170000000000000373e-01,2.040999999999999925e+00,2.104199999999999804e+01,1.385666666666666713e-01,8.504166666666666818e-02,3.820833333333333720e-02,8.767499999999999183e-01
1.010000000000000009e+00,2.969999999999999751e+00,1.501999999999999957e+01,2.623526315789473928e-01,1.563157894736841858e-01,5.315789473684210537e-02,7.905263157894736326e-01
2.347000000000000419e+00,3.435000000000000497e+00,4.321999999999999886e+01,6.593877551020409233e-02,7.010204081632653850e-02,4.789795918367347610e-02,8.820408163265306412e-01
2.088000000000000078e+00,4.900999999999999801e+00,2.700999999999999446e+01,2.304735294117647992e-01,1.441470588235294059e-01,6.141176470588235320e-02,7.944117647058821507e-01
4.460000000000000075e-01,2.093999999999999861e+00,3.545899999999999608e+01,1.706315789473684397e-01,5.510526315789473356e-02,1.173684210526315837e-02,9.331315789473683120e-01
6.590000000000000302e-01,1.082000000000000073e+00,1.625799999999999912e+01,2.254444444444443987e-02,6.011111111111111516e-02,3.661111111111111510e-02,9.032222222222221486e-01
1.725999999999999979e+00,3.106000000000000316e+00,2.716899999999999338e+01,4.157187500000000813e-02,9.706250000000000988e-02,5.393749999999999933e-02,8.490312499999997931e-01
5.759999999999999565e-01,1.557999999999999829e+00,4.486600000000000676e+01,8.552978723404257300e-02,3.314893617021276440e-02,1.225531914893616958e-02,9.545957446808511770e-01
0.000000000000000000e+00,4.839999999999999858e-01,3.516000000000000014e+00,3.830250000000000044e-01,1.209999999999999964e-01,0.000000000000000000e+00,8.790000000000000036e-01
1.659000000000000030e+00,2.943999999999999950e+00,2.139799999999999969e+01,1.665000000000000369e-01,1.132307692307692321e-01,6.380769230769231526e-02,8.229999999999999538e-01
7.167999999999998373e+00,4.536999999999999922e+00,6.528900000000000148e+01,-1.140597402597402360e-01,5.892207792207792422e-02,9.309090909090907140e-02,8.479090909090909456e-01
3.194000000000000394e+00,1.048799999999999599e+01,9.231600000000000250e+01,1.416877358490566119e-01,9.894339622641505627e-02,3.013207547169811582e-02,8.709056603773585037e-01
1.368000000000000105e+00,1.383999999999999897e+00,2.424599999999999511e+01,3.274074074074079417e-03,5.125925925925925442e-02,5.066666666666667235e-02,8.979999999999997984e-01
1.300000000000000044e-01,3.920000000000000151e-01,6.478000000000000647e+00,8.712857142857143022e-02,5.600000000000000117e-02,1.857142857142857206e-02,9.254285714285714892e-01
3.060999999999999943e+00,9.969999999999999973e-01,1.994200000000000017e+01,-2.154791666666666383e-01,4.154166666666666424e-02,1.275416666666666643e-01,8.309166666666666368e-01
6.440000000000000169e-01,4.102999999999999758e+00,2.625200000000000244e+01,3.242870967741935395e-01,1.323548387096774026e-01,2.077419354838709598e-02,8.468387096774194767e-01
4.620000000000000218e-01,2.607999999999999652e+00,1.892999999999999972e+01,2.923954545454545140e-01,1.185454545454545233e-01,2.100000000000000130e-02,8.604545454545454719e-01
9.929999999999999938e-01,1.953000000000000291e+00,3.205400000000000205e+01,1.421514285714285952e-01,5.580000000000000931e-02,2.837142857142857175e-02,9.158285714285714363e-01
1.602999999999999980e+00,2.395999999999999908e+00,1.199900000000000055e+01,5.381666666666666543e-02,1.331111111111110967e-01,8.905555555555555447e-02,6.666111111111111542e-01
